horizon,symbol,model,rmse,mase,r2,rmse_skill_pct,dm_p,coverage
21,NVDA,historical_mean,0.3062713886450686,1.0066597944027262,-0.18521049237804735,0.17546158363639375,0.9126471784132262,0.871031746031746
21,NVDA,ridge,0.5588882427562964,2.3553289318686947,-4.954949892262986,-79.55900141470613,0.013255053669907424,0.7976190476190477
21,NVDA,elastic_net,0.7150459311104349,3.0582542657728977,-8.97781663469637,-125.3007716200044,0.0001950039983780183,0.7420634920634921
21,NVDA,random_forest,0.31445537414433966,1.1144726460697472,-0.4042681548785817,0.5031035125595551,0.9560906427838196,0.8928571428571428
21,NVDA,gradient_boosting,0.41471275630888615,1.4575618646996922,-1.608556488632999,-32.13242008434101,0.12339424735372906,0.8035714285714286
21,NVDA,lightgbm,0.40998133167656226,1.4567389568409506,-1.685057308796344,-29.28192090649395,0.12179268230163753,0.7996031746031746
21,GOOGL,naive_last_price,0.34435703891346725,1.0,-0.20163669902738157,0.0,,0.8849206349206349
21,GOOGL,historical_mean,0.3452684343553508,0.9950705460780822,-0.19819029536510904,-0.43884367738120655,0.7674679830323887,0.878968253968254
21,GOOGL,ridge,0.4232483732106197,1.2795440164815406,-1.8382932767714482,-34.434490451634204,0.17133088690990061,0.8154761904761905
21,GOOGL,elastic_net,0.8625872759018053,2.667391498244141,-10.398175437132256,-187.40272141787537,0.05118356459242834,0.6567460317460316
21,GOOGL,random_forest,0.30502784730936816,0.8706493250270851,-0.004782718599801117,11.61347648446619,0.14293088535830378,0.8829365079365079
21,GOOGL,gradient_boosting,0.3226638149044997,0.9803518152462887,-0.27324249480270013,4.085865567576508,0.7186061607007039,0.8551587301587301
21,GOOGL,lightgbm,0.3240536602208666,0.99107422651261,-0.3182652279333804,3.7721141651423373,0.7475308654733492,0.8591269841269841
21,AMZN,naive_last_price,0.4011373503375424,1.0,-0.1624269538767339,0.0,,0.8095238095238095
21,AMZN,historical_mean,0.4042156964157059,0.9999476709079975,-0.18533989705409337,-0.6216262245648974,0.6877332190925103,0.7956349206349207
21,AMZN,ridge,0.3787534033178334,0.9492258101205276,-0.3594026140640651,4.6180913464250795,0.678336097699616,0.7162698412698413
21,AMZN,elastic_net,0.4422481169290733,1.1069733864249705,-1.3692511610255436,-16.362589128556614,0.44406364450711955,0.6726190476190476
21,AMZN,random_forest,0.35566630956495343,0.8721650862614116,0.04260204086729992,10.743059868060778,0.0569347127463129,0.8035714285714286
21,AMZN,gradient_boosting,0.3385366984962211,0.8378796320238473,-0.05910486754906269,11.185291003982334,0.43340262708098365,0.8333333333333333
21,AMZN,lightgbm,0.3206173886664171,0.7868607970469819,0.09499491282863026,17.045432512513248,0.13770982556723022,0.8313492063492064
21,META,naive_last_price,0.4876983372911403,1.0,-0.2211708873630203,0.0,,0.751984126984127
21,META,historical_mean,0.48717967113331406,1.002775577843367,-0.22532705811085915,0.20038957468191398,0.8837429701973154,0.7738095238095238
21,META,ridge,0.4895602099285221,1.026626364024995,-0.7262948809075851,-1.6158266963004042,0.9144431868222047,0.8154761904761905
